id,loan_status
58645,0.9996866983137254
58646,0.040490633276640035
58647,0.5396856986609533
58648,0.009541211761422013
58649,0.04547869719661463
58650,0.9746240442181687
58651,0.0010707351878579416
58652,0.008938762506487471
58653,0.37990823150258624
58654,0.012348967549153524
58655,0.09059947622862738
58656,0.04977929342177049
58657,0.03555552227334636
58658,0.007139733273784804
58659,0.014356510065749391
58660,0.10515523782110556
58661,0.008027767064426584
58662,0.0005663253436425551
58663,0.02324254039888086
58664,0.0032374664212801467
58665,0.021601472888690867
58666,0.013126453085295624
58667,0.0035977105629657886
58668,0.006691998036020174
58669,0.01430800409946951
58670,0.0012892393736090603
58671,0.2737338336535753
58672,0.0037628924280128768
58673,0.9274874270600536
58674,0.0013763797658140908
58675,0.00880953603585147
58676,0.19627191829091975
58677,0.03139097574997359
58678,0.007953799908619684
58679,0.27430918140485466
58680,0.9878922630458409
58681,0.024934861086999428
58682,0.003350742173377619
58683,0.0009175392644115881
58684,0.262122552662097
58685,0.11945091909695697
58686,0.031651174571925636
58687,0.40709298810238725
58688,0.044049242904180996
58689,0.21607620846084502
58690,0.00010792739475918146
58691,0.014159987867274244
58692,0.015497747198361144
58693,0.007563842231202661
58694,0.028805832890359574
58695,0.979065665981017
58696,0.028014335892978758
58697,0.03449519054006673
58698,0.014516963851875635
58699,0.012617245547568897
58700,0.004337191380703316
58701,0.006289781930469784
58702,0.0185481528154132
58703,0.103185960931122
58704,0.7154948667868394
58705,0.09428986895132654
58706,0.04829204424164278
58707,0.011688368923760045
58708,0.030694062080079153
58709,0.9195485882230358
58710,0.039388575029393004
58711,0.973818625575375
58712,0.04674879928886623
58713,0.0007038127799886249
58714,0.026731116569645694
58715,0.006686875205461452
58716,0.17321533077951637
58717,0.019130082619524848
58718,0.11088121680515307
58719,0.007981777199297184
58720,0.0002001890393230846
58721,0.08755894309706427
58722,0.28221840071799786
58723,0.015126141434531237
58724,0.011416415706669654
58725,0.010833597398088129
58726,0.018453750102901074
58727,0.08840916928329785
58728,0.14715615449320094
58729,0.017826037885837975
58730,0.0018069377928566191
58731,0.009791463054079949
58732,0.35828952937659403
58733,0.00007055736217436683
58734,0.01153130634892473
58735,0.024083634568592
58736,0.08293182347374953
58737,0.02848442350175949
58738,0.9981747668630762
58739,0.13731426291627535
58740,0.9792483299724298
58741,0.03995722828834742
58742,0.00480380772554544
58743,0.0236595163726892
58744,0.007735302736857846
58745,0.012155431880996909
58746,0.05227978615996469
58747,0.0017662597396396488
58748,0.022686962193672958
58749,0.016538780040516232
58750,0.010823328830473837
58751,0.035709267009637786
58752,0.8872369660693301
58753,0.002133992813571161
58754,0.05677884419990119
58755,0.11654673823178667
58756,0.011507532012828666
58757,0.04852449240266731
58758,0.008935837803726573
58759,0.000355124669366503
58760,0.0004372310751783946
58761,0.01410397187254473
58762,0.003551949685591488
58763,0.9917129039326408
58764,0.0020069810513634054
58765,0.01555850740831179
58766,0.007721872437078544
58767,0.018333744339921056
58768,0.9549871988375565
58769,0.003565825696604901
58770,0.049134328961030274
58771,0.06371616304241726
58772,0.02221259081991027
58773,0.022683337061786598
58774,0.023720428064301358
58775,0.940646240961023
58776,0.95130296390768
58777,0.00889806899418476
58778,0.014775079843438852
58779,0.03877686954769359
58780,0.020687177406782362
58781,0.011601165808381633
58782,0.11224771769514566
58783,0.08709514562857071
58784,0.009136562121797115
58785,0.002837141709870178
58786,0.06791406086143184
58787,0.03223823016664588
58788,0.1287597338473718
58789,0.015111470638342686
58790,0.024027450174816608
58791,0.11309672053174707
58792,0.00014924869864955603
58793,0.05753931426373752
58794,0.004744629924748716
58795,0.015611930716534567
58796,0.02231460391622705
58797,0.023952988019990965
58798,0.055354686514081736
58799,0.9384255430848214
58800,0.03167152558238351
58801,0.0018590983829455596
58802,0.9028251120154039
58803,0.18324621925485454
58804,0.4318603675109791
58805,0.9645918855474664
58806,0.046787563584431556
58807,0.017644949342400924
58808,0.0048716535898007405
58809,0.9894092865958397
58810,0.9021746591244577
58811,0.015823101013580643
58812,0.03400570688767289
58813,0.05377453922225773
58814,0.04366694736833132
58815,0.008591048231385612
58816,0.021964005182832372
58817,0.0006699382168683017
58818,0.042668099897580726
58819,0.08231690482370801
58820,0.0039432921768321125
58821,0.02853081806315298
58822,0.002229485893424002
58823,0.18057977894967667
58824,0.05564916772450815
58825,0.0022184673049386702
58826,0.08263632854030385
58827,0.015837738947786704
58828,0.0036766467931215307
58829,0.08999370738151058
58830,0.008694435547333918
58831,0.10812321586784973
58832,0.01027277132989271
58833,0.012730552420329052
58834,0.016846749449521626
58835,0.9816004379632923
58836,0.02812672385865052
58837,0.06498454136723532
58838,0.006608538717485563
58839,0.0012371386716032969
58840,0.00821565967280453
58841,0.9803072456432813
58842,0.0011731088702474674
58843,0.016026529462450794
58844,0.09494526591728356
58845,0.10891406667505021
58846,0.00013736146708363096
58847,0.9545788499584517
58848,0.054523825643257175
58849,0.04459946267345721
58850,0.02024325717019108
58851,0.08446299206310204
58852,0.5499077196836957
58853,0.020980448868294088
58854,0.9996123440966309
58855,0.26025541546992154
58856,0.0037349192169521756
58857,0.0631515782568246
58858,0.1297643195050896
58859,0.011807978426406473
58860,0.0028758950719895305
58861,0.03471285886776166
58862,0.16341572871784907
58863,0.2664766005139474
58864,0.02090665253617039
58865,0.2449022826564235
58866,0.017984236781428305
58867,0.00006191984742338902
58868,0.018393212407210993
58869,0.00848943387154393
58870,0.04538343445450242
58871,0.004273315748551917
58872,0.01644527513836421
58873,0.01086327170447296
58874,0.9675230575821091
58875,0.01643129886795969
58876,0.01576191183320891
58877,0.0003290076981599903
58878,0.016319267543015173
58879,0.00754793445568893
58880,0.011314305550774489
58881,0.019839723500538586
58882,0.001813413735102136
58883,0.3470364552666407
58884,0.07832183872119296
58885,0.2901750820424188
58886,0.0005317885076220356
58887,0.90352966257124
58888,0.29296745766524046
58889,0.9837687840075492
58890,0.09219824840923703
58891,0.5628407876459557
58892,0.023476393118775116
58893,0.01831700984036855
58894,0.10342246032399863
58895,0.0031910660297223736
58896,0.0036129501699988693
58897,0.027949793770595668
58898,0.23340893222148107
58899,0.9740510628668231
58900,0.024205533689247317
58901,0.1546120877917361
58902,0.1331321951265469
58903,0.0016683257835179012
58904,0.06685542951807986
58905,0.0043982835311643115
58906,0.055282151628477716
58907,0.03287204679950096
58908,0.013575233205410025
58909,0.03332592123043461
58910,0.0015552487112808603
58911,0.021190239871734025
58912,0.0008867208912250939
58913,0.14278737895185697
58914,0.017476459553161294
58915,0.014412598652731192
58916,0.01691694669374354
58917,0.06723379389363537
58918,0.021822341128826802
58919,0.004018399729774102
58920,0.08047098218657436
58921,0.011337630714958932
58922,0.03542120188220344
58923,0.0039530679876936545
58924,0.034997151906579496
58925,0.010924502081323402
58926,0.7985954745492093
58927,0.03680975093892677
58928,0.0785038336901639
58929,0.0019120045771252648
58930,0.01602143838273035
58931,0.9654882471843782
58932,0.9839228039324528
58933,0.6113489872041399
58934,0.02439002539258317
58935,0.01780703240922989
58936,0.04215054502071359
58937,0.02420110096314739
58938,0.008852551812559952
58939,0.009915649941168371
58940,0.009442153725658684
58941,0.9738894523426918
58942,0.9297504165072961
58943,0.024302096169372536
58944,0.02569090647932468
58945,0.02184216493640103
58946,0.029905081367144794
58947,0.029080471272098004
58948,0.030423489894138962
58949,0.0034239293467772376
58950,0.4981302536144696
58951,0.32612272188683006
58952,0.014433273851096426
58953,0.029585746475491892
58954,0.9983366374173855
58955,0.02596203763961354
58956,0.0009735506662239583
58957,0.9875830594121724
58958,0.9998087840760425
58959,0.004985216926982763
58960,0.025280266803922983
58961,0.008836286109202797
58962,0.12698635969246122
58963,0.04405732646772715
58964,0.027455818912168042
58965,0.02900362318666213
58966,0.0645080758369536
58967,0.010174738124712502
58968,0.020996391161403078
58969,0.2547269912894931
58970,0.007264172246477927
58971,0.10760236827947639
58972,0.019485759353927642
58973,0.9930547543799053
58974,0.07250133727488005
58975,0.0291486312293665
58976,0.034134430515924054
58977,0.06324588369202351
58978,0.026148303499386023
58979,0.01819896042947114
58980,0.024300510122890924
58981,0.0029583786873666196
58982,0.005844771794055089
58983,0.006092341914324258
58984,0.027667985330652144
58985,0.04275977456200473
58986,0.9851690338253205
58987,0.003701009125720252
58988,0.05784174592078646
58989,0.04061091356473342
58990,0.0005386199695146254
58991,0.008717559571845977
58992,0.009514759638497133
58993,0.0009336678344662205
58994,0.008123592012818762
58995,0.9996231985977027
58996,0.03071775102414348
58997,0.9137746837710287
58998,0.011613643575064893
58999,0.010493519139160188
59000,0.09274154170659168
59001,0.24615612441821866
59002,0.08997464094166645
59003,0.059420337228483465
59004,0.03551660131626359
59005,0.0010626696356839966
59006,0.0336558747976505
59007,0.05410672986288088
59008,0.999081928834056
59009,0.02085013732627784
59010,0.012852879805537114
59011,0.010909294076361178
59012,0.010827406250834207
59013,0.0019504068516904317
59014,0.019620780111489874
59015,0.11616566477639001
59016,0.01618786872688947
59017,0.023112153728987304
59018,0.024585470768729568
59019,0.011883409435162588
59020,0.004277971211195826
59021,0.012340307468910853
59022,0.0669003389619162
59023,0.9905875745510252
59024,0.02365539037869206
59025,0.9973892091377079
59026,0.009269338532386158
59027,0.005689293769091032
59028,0.0249474295382077
59029,0.030625055759912014
59030,0.007931609353647477
59031,0.9840046776951714
59032,0.7410891396302058
59033,0.12185753846680764
59034,0.05728877879190203
59035,0.012702387174099826
59036,0.05675027404849577
59037,0.12287176262703742
59038,0.009968431352445392
59039,0.011509663025180888
59040,0.014963507260701208
59041,0.020557758233416594
59042,0.04331694324044504
59043,0.9766688789546026
59044,0.0028502391718945035
59045,0.031835338727808304
59046,0.24049640722384114
59047,0.31300742719923236
59048,0.007087229219951094
59049,0.035568926295249104
59050,0.0019737284277530163
59051,0.041575983153885755
59052,0.00411742793506715
59053,0.02849006312146577
59054,0.028469616715319102
59055,0.05698318448930201
59056,0.0055232895097890155
59057,0.9809997902508805
59058,0.004842875265333585
59059,0.22245186091801578
59060,0.0023888844156981183
59061,0.004845920543887579
59062,0.01720967616749135
59063,0.0017723677414495749
59064,0.014861926711265069
59065,0.00021461369392336088
59066,0.024877637591133837
59067,0.004370443458296279
59068,0.023990308098217054
59069,0.026937253520475546
59070,0.015841157740360035
59071,0.1402434515585717
59072,0.011025441671096982
59073,0.9750419491766099
59074,0.046881309885432404
59075,0.017373484597334617
59076,0.07042535849155154
59077,0.9993049292874122
59078,0.04403444297550188
59079,0.05238397443209869
59080,0.007733590684379099
59081,0.05345130539673231
59082,0.06778683239237719
59083,0.00298136004189436
59084,0.0017488273463679852
59085,0.036348052661239486
59086,0.1722808577860814
59087,0.1296661960718966
59088,0.05329642918060985
59089,0.03829915238102484
59090,0.04722094019085202
59091,0.0018780239826832897
59092,0.07987585482379958
59093,0.016645659369377064
59094,0.013997583338685548
59095,0.000670887782278652
59096,0.9872375591175645
59097,0.060179534183916514
59098,0.022258985393091006
59099,0.011446506838936311
59100,0.004245658688565411
59101,0.004990718212448469
59102,0.03888102889652282
59103,0.06779553572222818
59104,0.0001738228242083655
59105,0.061203856653629624
59106,0.0007233083058736146
59107,0.04256683641543718
59108,0.03748589977831406
59109,0.03521833005585813
59110,0.009368445953523872
59111,0.011559751663427403
59112,0.016258819731899583
59113,0.9748720202218859
59114,0.06120883409493068
59115,0.18080618774615387
59116,0.0023454931634814815
59117,0.008220052458734847
59118,0.022732093837730935
59119,0.014868938208247704
59120,0.0035391592919636343
59121,0.005446269410925252
59122,0.027086927934514345
59123,0.9954826247671662
59124,0.9866948085079695
59125,0.039681787316549165
59126,0.8768689629966243
59127,0.009094231816686277
59128,0.013570540774448487
59129,0.011741269338888256
59130,0.0120153242946427
59131,0.045542613631126924
59132,0.1351821309285613
59133,0.8984538579655038
59134,0.03410403803668591
59135,0.00009234892529002664
59136,0.008085311581122454
59137,0.02221749019738055
59138,0.010036882432896587
59139,0.004771082730014732
59140,0.05712421646940892
59141,0.9792296323010904
59142,0.1884020126194758
59143,0.01350885152014784
59144,0.011537352893782792
59145,0.02887396681408579
59146,0.13816030628035103
59147,0.03943274937875453
59148,0.021610287033296826
59149,0.023974454384353916
59150,0.009814704441677776
59151,0.015959822064719627
59152,0.018992989180273243
59153,0.0013161501306367827
59154,0.06694407226405463
59155,0.12008710330827291
59156,0.1126270556133373
59157,0.012453747470148881
59158,0.04017908584172945
59159,0.020219421092129403
59160,0.030376276721911788
59161,0.010528397853821031
59162,0.016433746839531724
