id,loan_status
58645,0.9988541807243004
58646,0.020283186862884522
58647,0.6054085858584709
58648,0.012383177898329168
58649,0.043601350114706686
58650,0.9656325330037097
58651,0.001238893427193095
58652,0.005542898204580657
58653,0.22458332271404044
58654,0.015017560842844977
58655,0.03322447190350454
58656,0.06869010279270098
58657,0.03440064718045575
58658,0.005481819233621479
58659,0.017063547289100315
58660,0.11217209361737608
58661,0.010198802049027693
58662,0.002319705586309198
58663,0.03467662824075204
58664,0.004828150338199485
58665,0.015657363389649466
58666,0.01077782786846517
58667,0.0043487418868377505
58668,0.009508718873510538
58669,0.009076360395576123
58670,0.0019343481170838307
58671,0.2680582114614009
58672,0.005128567124950575
58673,0.9221532877668877
58674,0.0016538211353487881
58675,0.009464654675164458
58676,0.13922743492703857
58677,0.03453636800881196
58678,0.0035472039680905327
58679,0.27046233673786124
58680,0.9767722187806458
58681,0.024313410171904155
58682,0.003831073419857114
58683,0.004950971093460451
58684,0.21838867554913186
58685,0.11524834869423255
58686,0.01855212737405417
58687,0.3318979775998797
58688,0.03574823543714096
58689,0.16378277239350375
58690,0.0003913688994064945
58691,0.016824141588083236
58692,0.020064629329353434
58693,0.004892627798075354
58694,0.03200924042426646
58695,0.9465328543663143
58696,0.025037364207416347
58697,0.033580123760827446
58698,0.015342148480024265
58699,0.012479933389118554
58700,0.004015703074038928
58701,0.006891079405916586
58702,0.020494081419132122
58703,0.11912985233633785
58704,0.5018945105462119
58705,0.10711138429500618
58706,0.03443148612366147
58707,0.01424821694183373
58708,0.027690716198568433
58709,0.8942660394458567
58710,0.06128512733969053
58711,0.9346264863251651
58712,0.035207407329958015
58713,0.000589356619640448
58714,0.02322766095844325
58715,0.0078518315898275
58716,0.11748715923613491
58717,0.013592797641467558
58718,0.11792812120063212
58719,0.009022749580655128
58720,0.0010838776202143478
58721,0.07299919963324669
58722,0.18165375568090184
58723,0.01411713084141602
58724,0.013211679736499875
58725,0.016239734620667655
58726,0.018909640321115834
58727,0.1769262785890002
58728,0.12509965974278525
58729,0.007734137260297827
58730,0.0026875869973639554
58731,0.013095648724881791
58732,0.1476161077938523
58733,0.00045410288691884903
58734,0.0056820119071218905
58735,0.02111093603469364
58736,0.062356643064980566
58737,0.034260878243819334
58738,0.9951608905012066
58739,0.14451279105962977
58740,0.9419036088782032
58741,0.032037006301755835
58742,0.003967974127459672
58743,0.020401093663232037
58744,0.004036126532888722
58745,0.00695938503558097
58746,0.04760180212775079
58747,0.003174404759960176
58748,0.03812005691970928
58749,0.016359291333859945
58750,0.011602345520678858
58751,0.03856014360463473
